discipline_title,event_title,slug_game,participant_type,medal_type,rank_position,country_name,country_code,NOC,Medal,Year
Sailing,3-10t mixed,paris-1900,GameTeam,BRONZE,3,United States of America,US,USA,1,1900
Sailing,½-1 Ton Race Two Open,paris-1900,GameTeam,GOLD,1,France,FR,FRA,1,1900
Sailing,½-1 Ton Race Two Open,paris-1900,GameTeam,SILVER,2,France,FR,FRA,1,1900
Sailing,½-1 Ton Race Two Open,paris-1900,GameTeam,BRONZE,3,France,FR,FRA,1,1900
Sailing,2-3t mixed,paris-1900,GameTeam,GOLD,1,MIX,,MIX,1,1900
Sailing,2-3t mixed,paris-1900,GameTeam,SILVER,2,France,FR,FRA,1,1900
Sailing,2-3t mixed,paris-1900,GameTeam,BRONZE,3,France,FR,FRA,1,1900
Sailing,20t + mixed,paris-1900,GameTeam,GOLD,1,Great Britain,GB,GBR,1,1900
Sailing,20t + mixed,paris-1900,GameTeam,SILVER,2,Great Britain,GB,GBR,1,1900
Sailing,20t + mixed,paris-1900,GameTeam,BRONZE,3,United States of America,US,USA,1,1900
Rugby,rugby men,paris-1900,GameTeam,GOLD,1,MIX,,MIX,1,1900
Rugby,rugby men,paris-1900,GameTeam,SILVER,2,Germany,DE,GER,1,1900
Rugby,rugby men,paris-1900,GameTeam,SILVER,2,Great Britain,GB,GBR,1,1900
Archery,Championnat Du Monde Men,paris-1900,Athlete,GOLD,1,France,FR,FRA,1,1900
Archery,Championnat Du Monde Men,paris-1900,Athlete,SILVER,2,Belgium,BE,BEL,1,1900
Archery,au cordon dor 33m men,paris-1900,Athlete,GOLD,1,Belgium,BE,BEL,1,1900
Archery,au cordon dor 33m men,paris-1900,Athlete,SILVER,2,France,FR,FRA,1,1900
Archery,au cordon dor 33m men,paris-1900,Athlete,BRONZE,3,France,FR,FRA,1,1900
Archery,au chapelet 50m men,paris-1900,Athlete,GOLD,1,France,FR,FRA,1,1900
Archery,au chapelet 50m men,paris-1900,Athlete,SILVER,2,France,FR,FRA,1,1900
Archery,au chapelet 50m men,paris-1900,Athlete,BRONZE,3,France,FR,FRA,1,1900
Archery,au cordon dor 50m men,paris-1900,Athlete,GOLD,1,France,FR,FRA,1,1900
Archery,au cordon dor 50m men,paris-1900,Athlete,SILVER,2,Belgium,BE,BEL,1,1900
Archery,au cordon dor 50m men,paris-1900,Athlete,BRONZE,3,France,FR,FRA,1,1900
Archery,au chapelet 33m men,paris-1900,Athlete,GOLD,1,Belgium,BE,BEL,1,1900
Archery,au chapelet 33m men,paris-1900,Athlete,SILVER,2,France,FR,FRA,1,1900
Archery,au chapelet 33m men,paris-1900,Athlete,BRONZE,3,France,FR,FRA,1,1900
Archery,sur la perche à la herse men,paris-1900,Athlete,GOLD,1,Belgium,BE,BEL,1,1900
Archery,sur la perche à la herse men,paris-1900,Athlete,SILVER,2,Belgium,BE,BEL,1,1900
Archery,sur la perche à la herse men,paris-1900,Athlete,SILVER,2,France,FR,FRA,1,1900
Archery,sur la perche à la pyramide men,paris-1900,Athlete,GOLD,1,France,FR,FRA,1,1900
Archery,sur la perche à la pyramide men,paris-1900,Athlete,SILVER,2,France,FR,FRA,1,1900
Archery,sur la perche à la pyramide men,paris-1900,Athlete,BRONZE,3,Belgium,BE,BEL,1,1900
Equestrian Jumping,individual mixed,paris-1900,Athlete,GOLD,1,Belgium,BE,BEL,1,1900
Equestrian Jumping,individual mixed,paris-1900,Athlete,SILVER,2,Italy,IT,ITA,1,1900
Equestrian Jumping,individual mixed,paris-1900,Athlete,BRONZE,3,France,FR,FRA,1,1900
Equestrian Jumping,high jump mixed,paris-1900,Athlete,GOLD,1,France,FR,FRA,1,1900
Equestrian Jumping,high jump mixed,paris-1900,Athlete,BRONZE,3,Belgium,BE,BEL,1,1900
Equestrian Jumping,long jump individual mixed,paris-1900,Athlete,GOLD,1,Belgium,BE,BEL,1,1900
Equestrian Jumping,long jump individual mixed,paris-1900,Athlete,SILVER,2,Belgium,BE,BEL,1,1900
Equestrian Jumping,long jump individual mixed,paris-1900,Athlete,BRONZE,3,France,FR,FRA,1,1900
Croquet,double men,paris-1900,GameTeam,GOLD,1,France,FR,FRA,1,1900
Croquet,individual 2 balls men,paris-1900,Athlete,GOLD,1,France,FR,FRA,1,1900
Croquet,individual 2 balls men,paris-1900,Athlete,SILVER,2,France,FR,FRA,1,1900
Croquet,individual 2 balls men,paris-1900,Athlete,BRONZE,3,France,FR,FRA,1,1900
Croquet,individual 1 ball men,paris-1900,Athlete,GOLD,1,France,FR,FRA,1,1900
Croquet,individual 1 ball men,paris-1900,Athlete,SILVER,2,France,FR,FRA,1,1900
Croquet,individual 1 ball men,paris-1900,Athlete,BRONZE,3,France,FR,FRA,1,1900
Rowing,pair-oared shell with coxswain men,paris-1900,GameTeam,GOLD,1,MIX,,MIX,1,1900
Rowing,pair-oared shell with coxswain men,paris-1900,GameTeam,SILVER,2,France,FR,FRA,1,1900
Rowing,pair-oared shell with coxswain men,paris-1900,GameTeam,BRONZE,3,France,FR,FRA,1,1900
Rowing,four-oared shell with coxswain men - Final 2,paris-1900,GameTeam,GOLD,1,Germany,DE,GER,1,1900
Rowing,four-oared shell with coxswain men - Final 2,paris-1900,GameTeam,SILVER,2,Netherlands,NL,NED,1,1900
Rowing,four-oared shell with coxswain men - Final 2,paris-1900,GameTeam,BRONZE,3,Germany,DE,GER,1,1900
Rowing,eight with coxswain 8 men,paris-1900,GameTeam,GOLD,1,United States of America,US,USA,1,1900
Rowing,eight with coxswain 8 men,paris-1900,GameTeam,SILVER,2,Belgium,BE,BEL,1,1900
Rowing,eight with coxswain 8 men,paris-1900,GameTeam,BRONZE,3,Netherlands,NL,NED,1,1900
Rowing,single sculls 1x men,paris-1900,Athlete,GOLD,1,France,FR,FRA,1,1900
Rowing,single sculls 1x men,paris-1900,Athlete,SILVER,2,France,FR,FRA,1,1900
Rowing,single sculls 1x men,paris-1900,Athlete,BRONZE,3,Great Britain,GB,GBR,1,1900
Rowing,four-oared shell with coxswain men - Final 1,paris-1900,GameTeam,GOLD,1,France,FR,FRA,1,1900
Rowing,four-oared shell with coxswain men - Final 1,paris-1900,GameTeam,SILVER,2,France,FR,FRA,1,1900
Rowing,four-oared shell with coxswain men - Final 1,paris-1900,GameTeam,BRONZE,3,Germany,DE,GER,1,1900
Basque Pelota,cesta punta men,paris-1900,GameTeam,GOLD,1,Spain,ES,ESP,1,1900
Tennis,Singles men,paris-1900,Athlete,GOLD,1,Great Britain,GB,GBR,1,1900
Tennis,Singles men,paris-1900,Athlete,SILVER,2,Great Britain,GB,GBR,1,1900
Tennis,Singles men,paris-1900,Athlete,BRONZE,3,Great Britain,GB,GBR,1,1900
Tennis,Singles men,paris-1900,Athlete,BRONZE,3,Great Britain,GB,GBR,1,1900
Tennis,doubles men,paris-1900,GameTeam,GOLD,1,Great Britain,GB,GBR,1,1900
Tennis,doubles men,paris-1900,GameTeam,SILVER,2,MIX,,MIX,1,1900
Tennis,doubles men,paris-1900,GameTeam,BRONZE,3,France,FR,FRA,1,1900
Tennis,doubles men,paris-1900,GameTeam,BRONZE,3,Great Britain,GB,GBR,1,1900
Tennis,Singles women,paris-1900,Athlete,GOLD,1,Great Britain,GB,GBR,1,1900
Tennis,Singles women,paris-1900,Athlete,SILVER,2,France,FR,FRA,1,1900
Tennis,Singles women,paris-1900,Athlete,BRONZE,3,United States of America,US,USA,1,1900
Tennis,Singles women,paris-1900,Athlete,BRONZE,3,Bohemia,,BOH,1,1900
Tennis,mixed doubles mixed,paris-1900,GameTeam,GOLD,1,Great Britain,GB,GBR,1,1900
Tennis,mixed doubles mixed,paris-1900,GameTeam,SILVER,2,MIX,,MIX,1,1900
Tennis,mixed doubles mixed,paris-1900,GameTeam,BRONZE,3,MIX,,MIX,1,1900
Tennis,mixed doubles mixed,paris-1900,GameTeam,BRONZE,3,MIX,,MIX,1,1900
Swimming,1000m freestyle men,paris-1900,Athlete,GOLD,1,Great Britain,GB,GBR,1,1900
Swimming,1000m freestyle men,paris-1900,Athlete,SILVER,2,Austria,AT,AUT,1,1900
Swimming,1000m freestyle men,paris-1900,Athlete,BRONZE,3,Hungary,HU,HUN,1,1900
Swimming,200m team swimming men,paris-1900,GameTeam,GOLD,1,Germany,DE,GER,1,1900
Swimming,200m team swimming men,paris-1900,GameTeam,SILVER,2,France,FR,FRA,1,1900
Swimming,200m team swimming men,paris-1900,GameTeam,BRONZE,3,France,FR,FRA,1,1900
Swimming,4000m freestyle men,paris-1900,Athlete,GOLD,1,Great Britain,GB,GBR,1,1900
Swimming,4000m freestyle men,paris-1900,Athlete,SILVER,2,Hungary,HU,HUN,1,1900
Swimming,4000m freestyle men,paris-1900,Athlete,BRONZE,3,France,FR,FRA,1,1900
Swimming,200m freestyle men,paris-1900,Athlete,GOLD,1,Australia,AU,AUS,1,1900
Swimming,200m freestyle men,paris-1900,Athlete,SILVER,2,Hungary,HU,HUN,1,1900
Swimming,200m freestyle men,paris-1900,Athlete,BRONZE,3,Austria,AT,AUT,1,1900
Swimming,200m backstroke men,paris-1900,Athlete,GOLD,1,Germany,DE,GER,1,1900
Swimming,200m backstroke men,paris-1900,Athlete,SILVER,2,Austria,AT,AUT,1,1900
Swimming,200m backstroke men,paris-1900,Athlete,BRONZE,3,Netherlands,NL,NED,1,1900
Swimming,200m obstacle event men,paris-1900,Athlete,GOLD,1,Australia,AU,AUS,1,1900
Swimming,200m obstacle event men,paris-1900,Athlete,SILVER,2,Austria,AT,AUT,1,1900
Swimming,200m obstacle event men,paris-1900,Athlete,BRONZE,3,Great Britain,GB,GBR,1,1900
Swimming,underwater swimming men,paris-1900,Athlete,GOLD,1,France,FR,FRA,1,1900
Swimming,underwater swimming men,paris-1900,Athlete,SILVER,2,France,FR,FRA,1,1900
Swimming,underwater swimming men,paris-1900,Athlete,BRONZE,3,Denmark,DK,DEN,1,1900
Polo,polo men,paris-1900,GameTeam,GOLD,1,MIX,,MIX,1,1900
Polo,polo men,paris-1900,GameTeam,SILVER,2,MIX,,MIX,1,1900
Polo,polo men,paris-1900,GameTeam,BRONZE,3,MIX,,MIX,1,1900
Polo,polo men,paris-1900,GameTeam,BRONZE,3,MIX,,MIX,1,1900
Athletics,4miles team men,st-louis-1904,GameTeam,GOLD,1,United States of America,US,USA,1,1904
Athletics,4miles team men,st-louis-1904,GameTeam,SILVER,2,MIX,,MIX,1,1904
Athletics,100m men,st-louis-1904,Athlete,GOLD,1,United States of America,US,USA,1,1904
Athletics,100m men,st-louis-1904,Athlete,SILVER,2,United States of America,US,USA,1,1904
Athletics,100m men,st-louis-1904,Athlete,BRONZE,3,United States of America,US,USA,1,1904
Athletics,800m men,st-louis-1904,Athlete,GOLD,1,United States of America,US,USA,1,1904
Athletics,800m men,st-louis-1904,Athlete,SILVER,2,United States of America,US,USA,1,1904
Athletics,800m men,st-louis-1904,Athlete,BRONZE,3,United States of America,US,USA,1,1904
Athletics,pole vault men,st-louis-1904,Athlete,GOLD,1,United States of America,US,USA,1,1904
Athletics,pole vault men,st-louis-1904,Athlete,SILVER,2,United States of America,US,USA,1,1904
Athletics,pole vault men,st-louis-1904,Athlete,BRONZE,3,United States of America,US,USA,1,1904
Athletics,200m men,st-louis-1904,Athlete,GOLD,1,United States of America,US,USA,1,1904
Athletics,200m men,st-louis-1904,Athlete,SILVER,2,United States of America,US,USA,1,1904
Athletics,200m men,st-louis-1904,Athlete,BRONZE,3,United States of America,US,USA,1,1904
Athletics,200m hurdles men,st-louis-1904,Athlete,GOLD,1,United States of America,US,USA,1,1904
Athletics,200m hurdles men,st-louis-1904,Athlete,SILVER,2,United States of America,US,USA,1,1904
Athletics,200m hurdles men,st-louis-1904,Athlete,BRONZE,3,United States of America,US,USA,1,1904
Athletics,400m hurdles men,st-louis-1904,Athlete,GOLD,1,United States of America,US,USA,1,1904
Athletics,400m hurdles men,st-louis-1904,Athlete,SILVER,2,United States of America,US,USA,1,1904
Athletics,400m hurdles men,st-louis-1904,Athlete,BRONZE,3,United States of America,US,USA,1,1904
Athletics,110m hurdles men,st-louis-1904,Athlete,GOLD,1,United States of America,US,USA,1,1904
Athletics,110m hurdles men,st-louis-1904,Athlete,SILVER,2,United States of America,US,USA,1,1904
Athletics,110m hurdles men,st-louis-1904,Athlete,BRONZE,3,United States of America,US,USA,1,1904
Athletics,high jump men,st-louis-1904,Athlete,GOLD,1,United States of America,US,USA,1,1904
Athletics,high jump men,st-louis-1904,Athlete,SILVER,2,United States of America,US,USA,1,1904
Athletics,high jump men,st-louis-1904,Athlete,BRONZE,3,Germany,DE,GER,1,1904
Athletics,long jump men,st-louis-1904,Athlete,GOLD,1,United States of America,US,USA,1,1904
Athletics,long jump men,st-louis-1904,Athlete,SILVER,2,United States of America,US,USA,1,1904
Athletics,long jump men,st-louis-1904,Athlete,BRONZE,3,United States of America,US,USA,1,1904
Athletics,400m men,st-louis-1904,Athlete,GOLD,1,United States of America,US,USA,1,1904
Athletics,400m men,st-louis-1904,Athlete,SILVER,2,United States of America,US,USA,1,1904
Athletics,400m men,st-louis-1904,Athlete,BRONZE,3,United States of America,US,USA,1,1904
Athletics,60m men,st-louis-1904,Athlete,GOLD,1,United States of America,US,USA,1,1904
Athletics,60m men,st-louis-1904,Athlete,SILVER,2,United States of America,US,USA,1,1904
Athletics,60m men,st-louis-1904,Athlete,BRONZE,3,United States of America,US,USA,1,1904
Athletics,56lb weight throw 254kg men,st-louis-1904,Athlete,GOLD,1,Canada,CA,CAN,1,1904
Athletics,56lb weight throw 254kg men,st-louis-1904,Athlete,SILVER,2,United States of America,US,USA,1,1904
Athletics,56lb weight throw 254kg men,st-louis-1904,Athlete,BRONZE,3,United States of America,US,USA,1,1904
Athletics,triple jump standing men,st-louis-1904,Athlete,GOLD,1,United States of America,US,USA,1,1904
Athletics,triple jump standing men,st-louis-1904,Athlete,SILVER,2,United States of America,US,USA,1,1904
Athletics,triple jump standing men,st-louis-1904,Athlete,BRONZE,3,United States of America,US,USA,1,1904
Athletics,long jump standing men,st-louis-1904,Athlete,GOLD,1,United States of America,US,USA,1,1904
Athletics,long jump standing men,st-louis-1904,Athlete,SILVER,2,United States of America,US,USA,1,1904
Athletics,long jump standing men,st-louis-1904,Athlete,BRONZE,3,United States of America,US,USA,1,1904
Athletics,shot put men,st-louis-1904,Athlete,GOLD,1,United States of America,US,USA,1,1904
Athletics,shot put men,st-louis-1904,Athlete,SILVER,2,United States of America,US,USA,1,1904
Athletics,shot put men,st-louis-1904,Athlete,BRONZE,3,United States of America,US,USA,1,1904
Athletics,discus throw men,st-louis-1904,Athlete,GOLD,1,United States of America,US,USA,1,1904
Athletics,discus throw men,st-louis-1904,Athlete,SILVER,2,United States of America,US,USA,1,1904
Athletics,discus throw men,st-louis-1904,Athlete,BRONZE,3,Greece,GR,GRE,1,1904
Athletics,hammer throw men,st-louis-1904,Athlete,GOLD,1,United States of America,US,USA,1,1904
Athletics,hammer throw men,st-louis-1904,Athlete,SILVER,2,United States of America,US,USA,1,1904
Athletics,hammer throw men,st-louis-1904,Athlete,BRONZE,3,United States of America,US,USA,1,1904
Athletics,high jump standing men,st-louis-1904,Athlete,GOLD,1,United States of America,US,USA,1,1904
Athletics,high jump standing men,st-louis-1904,Athlete,SILVER,2,United States of America,US,USA,1,1904
Athletics,high jump standing men,st-louis-1904,Athlete,BRONZE,3,United States of America,US,USA,1,1904
Athletics,marathon men,st-louis-1904,Athlete,GOLD,1,United States of America,US,USA,1,1904
Athletics,marathon men,st-louis-1904,Athlete,SILVER,2,France,FR,FRA,1,1904
Athletics,marathon men,st-louis-1904,Athlete,BRONZE,3,United States of America,US,USA,1,1904
Athletics,1500m men,st-louis-1904,Athlete,GOLD,1,United States of America,US,USA,1,1904
Athletics,1500m men,st-louis-1904,Athlete,SILVER,2,United States of America,US,USA,1,1904
Athletics,1500m men,st-louis-1904,Athlete,BRONZE,3,United States of America,US,USA,1,1904
Athletics,All-Around Championship Men,st-louis-1904,Athlete,GOLD,1,Great Britain,GB,GBR,1,1904
Athletics,All-Around Championship Men,st-louis-1904,Athlete,SILVER,2,United States of America,US,USA,1,1904
Athletics,All-Around Championship Men,st-louis-1904,Athlete,BRONZE,3,United States of America,US,USA,1,1904
Athletics,3000m steeplechase men,st-louis-1904,Athlete,GOLD,1,United States of America,US,USA,1,1904
Athletics,3000m steeplechase men,st-louis-1904,Athlete,SILVER,2,Great Britain,GB,GBR,1,1904
Athletics,3000m steeplechase men,st-louis-1904,Athlete,BRONZE,3,United States of America,US,USA,1,1904
Athletics,triple jump men,st-louis-1904,Athlete,GOLD,1,United States of America,US,USA,1,1904
Athletics,triple jump men,st-louis-1904,Athlete,SILVER,2,United States of America,US,USA,1,1904
Athletics,triple jump men,st-louis-1904,Athlete,BRONZE,3,United States of America,US,USA,1,1904
Roque,Individual men,st-louis-1904,Athlete,GOLD,1,United States of America,US,USA,1,1904
Roque,Individual men,st-louis-1904,Athlete,SILVER,2,United States of America,US,USA,1,1904
Roque,Individual men,st-louis-1904,Athlete,BRONZE,3,United States of America,US,USA,1,1904
Golf,Individual men,st-louis-1904,Athlete,GOLD,1,Canada,CA,CAN,1,1904
Golf,Individual men,st-louis-1904,Athlete,SILVER,2,United States of America,US,USA,1,1904
Golf,Individual men,st-louis-1904,Athlete,BRONZE,3,United States of America,US,USA,1,1904
Golf,Individual men,st-louis-1904,Athlete,BRONZE,3,United States of America,US,USA,1,1904
Golf,Team men,st-louis-1904,GameTeam,GOLD,1,United States of America,US,USA,1,1904
Golf,Team men,st-louis-1904,GameTeam,SILVER,2,United States of America,US,USA,1,1904
Golf,Team men,st-louis-1904,GameTeam,BRONZE,3,United States of America,US,USA,1,1904
Rowing,Double Sculls Men,st-louis-1904,GameTeam,GOLD,1,United States of America,US,USA,1,1904
Rowing,Double Sculls Men,st-louis-1904,GameTeam,SILVER,2,United States of America,US,USA,1,1904
Rowing,Double Sculls Men,st-louis-1904,GameTeam,BRONZE,3,United States of America,US,USA,1,1904
Rowing,Coxed Eights Men,st-louis-1904,GameTeam,GOLD,1,United States of America,US,USA,1,1904
Rowing,Coxed Eights Men,st-louis-1904,GameTeam,SILVER,2,Canada,CA,CAN,1,1904
Rowing,single sculls 1x men,st-louis-1904,Athlete,GOLD,1,United States of America,US,USA,1,1904
Rowing,single sculls 1x men,st-louis-1904,Athlete,SILVER,2,United States of America,US,USA,1,1904
Rowing,single sculls 1x men,st-louis-1904,Athlete,BRONZE,3,United States of America,US,USA,1,1904
Rowing,Coxless Fours Men,st-louis-1904,GameTeam,GOLD,1,United States of America,US,USA,1,1904
Rowing,Coxless Fours Men,st-louis-1904,GameTeam,SILVER,2,United States of America,US,USA,1,1904
Rowing,Coxless Fours Men,st-louis-1904,GameTeam,BRONZE,3,United States of America,US,USA,1,1904
Rowing,Coxless Pairs Men,st-louis-1904,GameTeam,GOLD,1,United States of America,US,USA,1,1904
Rowing,Coxless Pairs Men,st-louis-1904,GameTeam,SILVER,2,United States of America,US,USA,1,1904
Rowing,Coxless Pairs Men,st-louis-1904,GameTeam,BRONZE,3,United States of America,US,USA,1,1904
Wrestling,"Heavyweight, Freestyle (>158 pounds) Men",st-louis-1904,Athlete,GOLD,1,Norway,NO,NOR,1,1904
Wrestling,"Heavyweight, Freestyle (>158 pounds) Men",st-louis-1904,Athlete,SILVER,2,Germany,DE,GER,1,1904
Wrestling,"Heavyweight, Freestyle (>158 pounds) Men",st-louis-1904,Athlete,BRONZE,3,United States of America,US,USA,1,1904
Wrestling,"Featherweight, Freestyle (??35 pounds) Men",st-louis-1904,Athlete,GOLD,1,United States of America,US,USA,1,1904
Wrestling,"Featherweight, Freestyle (??35 pounds) Men",st-louis-1904,Athlete,SILVER,2,United States of America,US,USA,1,1904
Wrestling,"Featherweight, Freestyle (??35 pounds) Men",st-louis-1904,Athlete,BRONZE,3,United States of America,US,USA,1,1904
Wrestling,"Flyweight, Freestyle (??15 pounds) Men",st-louis-1904,Athlete,GOLD,1,United States of America,US,USA,1,1904
Wrestling,"Flyweight, Freestyle (??15 pounds) Men",st-louis-1904,Athlete,SILVER,2,United States of America,US,USA,1,1904
Wrestling,"Flyweight, Freestyle (??15 pounds) Men",st-louis-1904,Athlete,BRONZE,3,United States of America,US,USA,1,1904
Wrestling,"Welterweight, Freestyle (??58 pounds) Men",st-louis-1904,Athlete,GOLD,1,Norway,NO,NOR,1,1904
Wrestling,"Welterweight, Freestyle (??58 pounds) Men",st-louis-1904,Athlete,SILVER,2,United States of America,US,USA,1,1904
Wrestling,"Welterweight, Freestyle (??58 pounds) Men",st-louis-1904,Athlete,BRONZE,3,United States of America,US,USA,1,1904
Wrestling,"Light-Flyweight, Freestyle (??05 pounds) Men",st-louis-1904,Athlete,GOLD,1,United States of America,US,USA,1,1904
Wrestling,"Light-Flyweight, Freestyle (??05 pounds) Men",st-louis-1904,Athlete,SILVER,2,United States of America,US,USA,1,1904
Wrestling,"Light-Flyweight, Freestyle (??05 pounds) Men",st-louis-1904,Athlete,BRONZE,3,Switzerland,CH,SUI,1,1904
Wrestling,"Bantamweight, Freestyle (??25 pounds) Men",st-louis-1904,Athlete,GOLD,1,United States of America,US,USA,1,1904
Wrestling,"Bantamweight, Freestyle (??25 pounds) Men",st-louis-1904,Athlete,SILVER,2,United States of America,US,USA,1,1904
Wrestling,"Bantamweight, Freestyle (??25 pounds) Men",st-louis-1904,Athlete,BRONZE,3,United States of America,US,USA,1,1904
Wrestling,"Lightweight, Freestyle (??45 pounds) Men",st-louis-1904,Athlete,GOLD,1,United States of America,US,USA,1,1904
Wrestling,"Lightweight, Freestyle (??45 pounds) Men",st-louis-1904,Athlete,SILVER,2,United States of America,US,USA,1,1904
Wrestling,"Lightweight, Freestyle (??45 pounds) Men",st-louis-1904,Athlete,BRONZE,3,United States of America,US,USA,1,1904
Weightlifting,heavyweight - two hand lift men,st-louis-1904,Athlete,GOLD,1,Greece,GR,GRE,1,1904
Weightlifting,heavyweight - two hand lift men,st-louis-1904,Athlete,SILVER,2,United States of America,US,USA,1,1904
Weightlifting,heavyweight - two hand lift men,st-louis-1904,Athlete,BRONZE,3,Germany,DE,GER,1,1904
Weightlifting,All-around Dumbbell contest men,st-louis-1904,Athlete,GOLD,1,United States of America,US,USA,1,1904
